"","Date","ZipCode","ZORI","State","CountyName","City"
"122","2015.07.31",22191,1530.28691051105,"VA","Prince William County","Woodbridge"
"123","2015.08.31",22191,1527.59215699891,"VA","Prince William County","Woodbridge"
"124","2015.09.30",22191,1521.65304243568,"VA","Prince William County","Woodbridge"
"125","2015.10.31",22191,1525.25743787721,"VA","Prince William County","Woodbridge"
"126","2015.11.30",22191,1503.58952537042,"VA","Prince William County","Woodbridge"
"127","2015.12.31",22191,1468.13093005778,"VA","Prince William County","Woodbridge"
"128","2016.01.31",22191,1489.67220113718,"VA","Prince William County","Woodbridge"
"129","2016.02.29",22191,1502.04450736422,"VA","Prince William County","Woodbridge"
"130","2016.03.31",22191,1556.55805444283,"VA","Prince William County","Woodbridge"
"131","2016.04.30",22191,1551.37419226308,"VA","Prince William County","Woodbridge"
"132","2016.05.31",22191,1569.55526052019,"VA","Prince William County","Woodbridge"
"133","2016.06.30",22191,1564.37804345717,"VA","Prince William County","Woodbridge"
"134","2016.07.31",22191,1564.99274859185,"VA","Prince William County","Woodbridge"
"135","2016.08.31",22191,1560.70186575112,"VA","Prince William County","Woodbridge"
"136","2016.09.30",22191,1568.60673064881,"VA","Prince William County","Woodbridge"
"137","2016.10.31",22191,1578.87047729882,"VA","Prince William County","Woodbridge"
"138","2016.11.30",22191,1582.97159208818,"VA","Prince William County","Woodbridge"
"139","2016.12.31",22191,1577.73717196975,"VA","Prince William County","Woodbridge"
"140","2017.01.31",22191,1567.57122753916,"VA","Prince William County","Woodbridge"
"141","2017.02.28",22191,1572.15786918402,"VA","Prince William County","Woodbridge"
"142","2017.03.31",22191,1582.92500260495,"VA","Prince William County","Woodbridge"
"143","2017.04.30",22191,1593.77626220043,"VA","Prince William County","Woodbridge"
"144","2017.05.31",22191,1599.02693664873,"VA","Prince William County","Woodbridge"
"145","2017.06.30",22191,1595.82522781012,"VA","Prince William County","Woodbridge"
"146","2017.07.31",22191,1595.87642525492,"VA","Prince William County","Woodbridge"
"147","2017.08.31",22191,1590.83329528638,"VA","Prince William County","Woodbridge"
"148","2017.09.30",22191,1601.62000668991,"VA","Prince William County","Woodbridge"
"149","2017.10.31",22191,1591.88876095462,"VA","Prince William County","Woodbridge"
"150","2017.11.30",22191,1626.2300977422,"VA","Prince William County","Woodbridge"
"151","2017.12.31",22191,1626.07397701591,"VA","Prince William County","Woodbridge"
"152","2018.01.31",22191,1634.75476413253,"VA","Prince William County","Woodbridge"
"153","2018.02.28",22191,1608.74375295289,"VA","Prince William County","Woodbridge"
"154","2018.03.31",22191,1602.36360838471,"VA","Prince William County","Woodbridge"
"155","2018.04.30",22191,1618.90164866712,"VA","Prince William County","Woodbridge"
"156","2018.05.31",22191,1619.09637075613,"VA","Prince William County","Woodbridge"
"157","2018.06.30",22191,1630.89173311817,"VA","Prince William County","Woodbridge"
"158","2018.07.31",22191,1633.21437807487,"VA","Prince William County","Woodbridge"
"159","2018.08.31",22191,1642.2915085801,"VA","Prince William County","Woodbridge"
"160","2018.09.30",22191,1632.72146565473,"VA","Prince William County","Woodbridge"
"161","2018.10.31",22191,1623.32101586646,"VA","Prince William County","Woodbridge"
"162","2018.11.30",22191,1617.20128520247,"VA","Prince William County","Woodbridge"
"163","2018.12.31",22191,1629.27246493537,"VA","Prince William County","Woodbridge"
"164","2019.01.31",22191,1636.81354983886,"VA","Prince William County","Woodbridge"
"165","2019.02.28",22191,1647.26254676957,"VA","Prince William County","Woodbridge"
"166","2019.03.31",22191,1659.00500491257,"VA","Prince William County","Woodbridge"
"167","2019.04.30",22191,1668.05474061431,"VA","Prince William County","Woodbridge"
"168","2019.05.31",22191,1678.04078808743,"VA","Prince William County","Woodbridge"
"169","2019.06.30",22191,1671.4470896797,"VA","Prince William County","Woodbridge"
"170","2019.07.31",22191,1668.21387500263,"VA","Prince William County","Woodbridge"
"171","2019.08.31",22191,1680.96729215,"VA","Prince William County","Woodbridge"
"172","2019.09.30",22191,1699.89623861659,"VA","Prince William County","Woodbridge"
"173","2019.10.31",22191,1703.03612249404,"VA","Prince William County","Woodbridge"
"174","2019.11.30",22191,1674.78145918318,"VA","Prince William County","Woodbridge"
"175","2019.12.31",22191,1653.89364429553,"VA","Prince William County","Woodbridge"
"176","2020.01.31",22191,1659.95470011588,"VA","Prince William County","Woodbridge"
"177","2020.02.29",22191,1679.04548977417,"VA","Prince William County","Woodbridge"
"178","2020.03.31",22191,1696.24393563765,"VA","Prince William County","Woodbridge"
"179","2020.04.30",22191,1692.47075737343,"VA","Prince William County","Woodbridge"
"180","2020.05.31",22191,1689.4466715528,"VA","Prince William County","Woodbridge"
"181","2020.06.30",22191,1687.12383808479,"VA","Prince William County","Woodbridge"
"182","2020.07.31",22191,1704.35562990077,"VA","Prince William County","Woodbridge"
"183","2020.08.31",22191,1718.98414972274,"VA","Prince William County","Woodbridge"
"184","2020.09.30",22191,1721.4207902104,"VA","Prince William County","Woodbridge"
"185","2020.10.31",22191,1705.83992533887,"VA","Prince William County","Woodbridge"
"186","2020.11.30",22191,1697.16871727805,"VA","Prince William County","Woodbridge"
"187","2020.12.31",22191,1700.84107435216,"VA","Prince William County","Woodbridge"
"188","2021.01.31",22191,1718.07129999291,"VA","Prince William County","Woodbridge"
"189","2021.02.28",22191,1737.78914412616,"VA","Prince William County","Woodbridge"
"190","2021.03.31",22191,1753.92434495107,"VA","Prince William County","Woodbridge"
"191","2021.04.30",22191,1777.47763608025,"VA","Prince William County","Woodbridge"
"192","2021.05.31",22191,1804.11043449617,"VA","Prince William County","Woodbridge"
"193","2021.06.30",22191,1837.11683462309,"VA","Prince William County","Woodbridge"
"194","2021.07.31",22191,1887.73759476033,"VA","Prince William County","Woodbridge"
"195","2021.08.31",22191,1925.55435353079,"VA","Prince William County","Woodbridge"
"196","2021.09.30",22191,1952.32309076628,"VA","Prince William County","Woodbridge"
"197","2021.10.31",22191,1927.54115319988,"VA","Prince William County","Woodbridge"
"198","2021.11.30",22191,1901.13547511599,"VA","Prince William County","Woodbridge"
"199","2021.12.31",22191,1886.90086367863,"VA","Prince William County","Woodbridge"
"200","2022.01.31",22191,1898.73941242856,"VA","Prince William County","Woodbridge"
"201","2022.02.28",22191,1931.24252444826,"VA","Prince William County","Woodbridge"
"202","2022.03.31",22191,1960.06187349732,"VA","Prince William County","Woodbridge"
"203","2022.04.30",22191,2002.77726180433,"VA","Prince William County","Woodbridge"
"204","2022.05.31",22191,2035.0286073786,"VA","Prince William County","Woodbridge"
"205","2022.06.30",22191,2073.25078552536,"VA","Prince William County","Woodbridge"
"206","2022.07.31",22191,2080.27053968066,"VA","Prince William County","Woodbridge"
"207","2022.08.31",22191,2075.84834828676,"VA","Prince William County","Woodbridge"
"208","2022.09.30",22191,2070.47125740803,"VA","Prince William County","Woodbridge"
"209","2022.10.31",22191,2054.49538800586,"VA","Prince William County","Woodbridge"
"210","2022.11.30",22191,2017.75097617674,"VA","Prince William County","Woodbridge"
"211","2022.12.31",22191,1988.30223177995,"VA","Prince William County","Woodbridge"
"212","2023.01.31",22191,1976.57444167159,"VA","Prince William County","Woodbridge"
"213","2023.02.28",22191,1996.76875856966,"VA","Prince William County","Woodbridge"
"214","2023.03.31",22191,2015.5941514989,"VA","Prince William County","Woodbridge"
"215","2023.04.30",22191,2044.05495157572,"VA","Prince William County","Woodbridge"
"216","2023.05.31",22191,2059.99773851401,"VA","Prince William County","Woodbridge"
"217","2023.06.30",22191,2079.39449258434,"VA","Prince William County","Woodbridge"
"218","2023.07.31",22191,2090.60875386311,"VA","Prince William County","Woodbridge"
"219","2023.08.31",22191,2109.33892652093,"VA","Prince William County","Woodbridge"
"220","2023.09.30",22191,2118.6248990389,"VA","Prince William County","Woodbridge"
"221","2023.10.31",22191,2127.43970715672,"VA","Prince William County","Woodbridge"
"222","2023.11.30",22191,2138.55459385458,"VA","Prince William County","Woodbridge"
"223","2023.12.31",22191,2123.43857742744,"VA","Prince William County","Woodbridge"
"224","2024.01.31",22191,2124.28698563114,"VA","Prince William County","Woodbridge"
"225","2024.02.29",22191,2135.98162072912,"VA","Prince William County","Woodbridge"
"226","2024.03.31",22191,2163.25998684926,"VA","Prince William County","Woodbridge"
"227","2024.04.30",22191,2192.18603910321,"VA","Prince William County","Woodbridge"
"228","2024.05.31",22191,2211.91122436683,"VA","Prince William County","Woodbridge"
"229","2024.06.30",22191,2247.93406707331,"VA","Prince William County","Woodbridge"
"230","2024.07.31",22191,2249.50064560186,"VA","Prince William County","Woodbridge"
"231","2024.08.31",22191,2257.21100759144,"VA","Prince William County","Woodbridge"
"232","2015.01.31",20002,1677.68308579585,"DC","District of Columbia","Washington"
"233","2015.02.28",20002,1658.46301157605,"DC","District of Columbia","Washington"
"234","2015.03.31",20002,1679.31583536618,"DC","District of Columbia","Washington"
"235","2015.04.30",20002,1716.4243508549,"DC","District of Columbia","Washington"
"236","2015.05.31",20002,1741.46693096953,"DC","District of Columbia","Washington"
"237","2015.06.30",20002,1783.33717537016,"DC","District of Columbia","Washington"
"238","2015.07.31",20002,1799.39771124064,"DC","District of Columbia","Washington"
"239","2015.08.31",20002,1786.49927333728,"DC","District of Columbia","Washington"
"240","2015.09.30",20002,1829.75244238499,"DC","District of Columbia","Washington"
"241","2015.10.31",20002,1833.73815671241,"DC","District of Columbia","Washington"
"242","2015.11.30",20002,1875.36979978924,"DC","District of Columbia","Washington"
"243","2015.12.31",20002,1831.32691212332,"DC","District of Columbia","Washington"
"244","2016.01.31",20002,1858.60048237572,"DC","District of Columbia","Washington"
"245","2016.02.29",20002,1871.71979383628,"DC","District of Columbia","Washington"
"246","2016.03.31",20002,1885.20096741194,"DC","District of Columbia","Washington"
"247","2016.04.30",20002,1884.3033140493,"DC","District of Columbia","Washington"
"248","2016.05.31",20002,1876.41728126772,"DC","District of Columbia","Washington"
"249","2016.06.30",20002,1895.94296724502,"DC","District of Columbia","Washington"
"250","2016.07.31",20002,1904.85528270303,"DC","District of Columbia","Washington"
"251","2016.08.31",20002,1913.23792572482,"DC","District of Columbia","Washington"
"252","2016.09.30",20002,1899.93284215181,"DC","District of Columbia","Washington"
"253","2016.10.31",20002,1888.07282158105,"DC","District of Columbia","Washington"
"254","2016.11.30",20002,1876.4970438771,"DC","District of Columbia","Washington"
"255","2016.12.31",20002,1869.21241469556,"DC","District of Columbia","Washington"
"256","2017.01.31",20002,1889.88747174023,"DC","District of Columbia","Washington"
"257","2017.02.28",20002,1922.47848286121,"DC","District of Columbia","Washington"
"258","2017.03.31",20002,1990.2679242159,"DC","District of Columbia","Washington"
"259","2017.04.30",20002,1998.15994267684,"DC","District of Columbia","Washington"
"260","2017.05.31",20002,2013.17338233934,"DC","District of Columbia","Washington"
"261","2017.06.30",20002,2004.7005568749,"DC","District of Columbia","Washington"
"262","2017.07.31",20002,2008.12623366981,"DC","District of Columbia","Washington"
"263","2017.08.31",20002,1999.03199378854,"DC","District of Columbia","Washington"
"264","2017.09.30",20002,2017.85127297746,"DC","District of Columbia","Washington"
"265","2017.10.31",20002,2026.62064008774,"DC","District of Columbia","Washington"
"266","2017.11.30",20002,2017.1186608292,"DC","District of Columbia","Washington"
"267","2017.12.31",20002,2028.19847218054,"DC","District of Columbia","Washington"
"268","2018.01.31",20002,1990.76569598585,"DC","District of Columbia","Washington"
"269","2018.02.28",20002,2008.24647250455,"DC","District of Columbia","Washington"
"270","2018.03.31",20002,1997.40893357868,"DC","District of Columbia","Washington"
"271","2018.04.30",20002,2054.30308609624,"DC","District of Columbia","Washington"
"272","2018.05.31",20002,2076.72796641871,"DC","District of Columbia","Washington"
"273","2018.06.30",20002,2107.44038449791,"DC","District of Columbia","Washington"
"274","2018.07.31",20002,2118.71730934618,"DC","District of Columbia","Washington"
"275","2018.08.31",20002,2135.38473301008,"DC","District of Columbia","Washington"
"276","2018.09.30",20002,2133.99781851648,"DC","District of Columbia","Washington"
"277","2018.10.31",20002,2129.19510145563,"DC","District of Columbia","Washington"
"278","2018.11.30",20002,2140.93470792621,"DC","District of Columbia","Washington"
"279","2018.12.31",20002,2139.78526401612,"DC","District of Columbia","Washington"
"280","2019.01.31",20002,2157.24074848467,"DC","District of Columbia","Washington"
"281","2019.02.28",20002,2128.1439111154,"DC","District of Columbia","Washington"
"282","2019.03.31",20002,2117.66471478269,"DC","District of Columbia","Washington"
"283","2019.04.30",20002,2123.21337456613,"DC","District of Columbia","Washington"
"284","2019.05.31",20002,2162.95928579933,"DC","District of Columbia","Washington"
"285","2019.06.30",20002,2194.31229209805,"DC","District of Columbia","Washington"
"286","2019.07.31",20002,2181.4952924136,"DC","District of Columbia","Washington"
"287","2019.08.31",20002,2184.3868037374,"DC","District of Columbia","Washington"
"288","2019.09.30",20002,2193.01138929549,"DC","District of Columbia","Washington"
"289","2019.10.31",20002,2215.07298231928,"DC","District of Columbia","Washington"
"290","2019.11.30",20002,2191.64368191884,"DC","District of Columbia","Washington"
"291","2019.12.31",20002,2195.37611886525,"DC","District of Columbia","Washington"
"292","2020.01.31",20002,2183.71905506697,"DC","District of Columbia","Washington"
"293","2020.02.29",20002,2198.17390863756,"DC","District of Columbia","Washington"
"294","2020.03.31",20002,2195.28665142615,"DC","District of Columbia","Washington"
"295","2020.04.30",20002,2198.887469046,"DC","District of Columbia","Washington"
"296","2020.05.31",20002,2193.98189796981,"DC","District of Columbia","Washington"
"297","2020.06.30",20002,2181.30140282567,"DC","District of Columbia","Washington"
"298","2020.07.31",20002,2174.94860340214,"DC","District of Columbia","Washington"
"299","2020.08.31",20002,2154.8381581231,"DC","District of Columbia","Washington"
"300","2020.09.30",20002,2117.44222403208,"DC","District of Columbia","Washington"
"301","2020.10.31",20002,2096.85173595261,"DC","District of Columbia","Washington"
"302","2020.11.30",20002,2055.62046127587,"DC","District of Columbia","Washington"
"303","2020.12.31",20002,2042.31180743827,"DC","District of Columbia","Washington"
"304","2021.01.31",20002,2029.36788051592,"DC","District of Columbia","Washington"
"305","2021.02.28",20002,2052.56189183911,"DC","District of Columbia","Washington"
"306","2021.03.31",20002,2053.70334930044,"DC","District of Columbia","Washington"
"307","2021.04.30",20002,2059.5758162427,"DC","District of Columbia","Washington"
"308","2021.05.31",20002,2090.14013849436,"DC","District of Columbia","Washington"
"309","2021.06.30",20002,2152.99775254791,"DC","District of Columbia","Washington"
"310","2021.07.31",20002,2217.11785299397,"DC","District of Columbia","Washington"
"311","2021.08.31",20002,2261.63061709453,"DC","District of Columbia","Washington"
"312","2021.09.30",20002,2282.61273505081,"DC","District of Columbia","Washington"
"313","2021.10.31",20002,2282.67068012212,"DC","District of Columbia","Washington"
"314","2021.11.30",20002,2271.67727683795,"DC","District of Columbia","Washington"
"315","2021.12.31",20002,2257.30667897147,"DC","District of Columbia","Washington"
"316","2022.01.31",20002,2252.10920370944,"DC","District of Columbia","Washington"
"317","2022.02.28",20002,2259.38599161348,"DC","District of Columbia","Washington"
"318","2022.03.31",20002,2277.96807912324,"DC","District of Columbia","Washington"
"319","2022.04.30",20002,2303.54323753548,"DC","District of Columbia","Washington"
"320","2022.05.31",20002,2326.65333052722,"DC","District of Columbia","Washington"
"321","2022.06.30",20002,2349.24665528652,"DC","District of Columbia","Washington"
"322","2022.07.31",20002,2374.38144963006,"DC","District of Columbia","Washington"
"323","2022.08.31",20002,2386.99355355076,"DC","District of Columbia","Washington"
"324","2022.09.30",20002,2385.8964661581,"DC","District of Columbia","Washington"
"325","2022.10.31",20002,2359.36219224161,"DC","District of Columbia","Washington"
"326","2022.11.30",20002,2338.94677311566,"DC","District of Columbia","Washington"
"327","2022.12.31",20002,2323.29586133802,"DC","District of Columbia","Washington"
"328","2023.01.31",20002,2327.7609876444,"DC","District of Columbia","Washington"
"329","2023.02.28",20002,2325.87629627766,"DC","District of Columbia","Washington"
"330","2023.03.31",20002,2338.03126341169,"DC","District of Columbia","Washington"
"331","2023.04.30",20002,2346.17808888255,"DC","District of Columbia","Washington"
"332","2023.05.31",20002,2368.981096148,"DC","District of Columbia","Washington"
"333","2023.06.30",20002,2385.80971366589,"DC","District of Columbia","Washington"
"334","2023.07.31",20002,2410.28555472657,"DC","District of Columbia","Washington"
"335","2023.08.31",20002,2432.36658656334,"DC","District of Columbia","Washington"
"336","2023.09.30",20002,2433.62363546594,"DC","District of Columbia","Washington"
"337","2023.10.31",20002,2430.60469641849,"DC","District of Columbia","Washington"
"338","2023.11.30",20002,2416.58691741355,"DC","District of Columbia","Washington"
"339","2023.12.31",20002,2417.93925273663,"DC","District of Columbia","Washington"
"340","2024.01.31",20002,2410.11421484529,"DC","District of Columbia","Washington"
"341","2024.02.29",20002,2408.01472767291,"DC","District of Columbia","Washington"
"342","2024.03.31",20002,2420.96752370026,"DC","District of Columbia","Washington"
"343","2024.04.30",20002,2443.26457266543,"DC","District of Columbia","Washington"
"344","2024.05.31",20002,2470.35700849715,"DC","District of Columbia","Washington"
"345","2024.06.30",20002,2492.36441772102,"DC","District of Columbia","Washington"
"346","2024.07.31",20002,2503.43501609937,"DC","District of Columbia","Washington"
"347","2024.08.31",20002,2509.83431029972,"DC","District of Columbia","Washington"
"348","2018.02.28",20906,1527.04496759118,"MD","Montgomery County","Silver Spring"
"349","2018.03.31",20906,1525.30159091189,"MD","Montgomery County","Silver Spring"
"350","2018.04.30",20906,1526.82957768355,"MD","Montgomery County","Silver Spring"
"351","2018.05.31",20906,1528.69688647189,"MD","Montgomery County","Silver Spring"
"352","2018.06.30",20906,1532.01595288502,"MD","Montgomery County","Silver Spring"
"353","2018.07.31",20906,1522.25121884306,"MD","Montgomery County","Silver Spring"
"354","2018.08.31",20906,1544.41276926494,"MD","Montgomery County","Silver Spring"
"355","2018.09.30",20906,1515.96100678779,"MD","Montgomery County","Silver Spring"
"356","2018.10.31",20906,1518.74635799776,"MD","Montgomery County","Silver Spring"
"357","2018.11.30",20906,1526.41347822374,"MD","Montgomery County","Silver Spring"
"358","2018.12.31",20906,1557.03697303346,"MD","Montgomery County","Silver Spring"
"359","2019.01.31",20906,1554.313454342,"MD","Montgomery County","Silver Spring"
"360","2019.02.28",20906,1550.2726513122,"MD","Montgomery County","Silver Spring"
"361","2019.03.31",20906,1563.82113318458,"MD","Montgomery County","Silver Spring"
"362","2019.04.30",20906,1578.43499760884,"MD","Montgomery County","Silver Spring"
"363","2019.05.31",20906,1580.01144667311,"MD","Montgomery County","Silver Spring"
